NAME,"RATING","VOTES","GENRE","YEAR"
примесь,6.376,3455,"драма",2013
гостья,6.375,50343,"фантастика, драма, мелодрама",2013
убийство кеннеди,6.368,587,"драма, биография, история",2013
позднее раскаяние,6.363,1005,"мелодрама",2013
дом версаче,6.362,1330,"драма, биография",2013
отель,6.362,798,"драма",2013
вечеринка мёртвых истязаемые души,6.362,601,"аниме, мультфильм, ужасы",2013
семейный консультант,6.361,518,"триллер, драма",2013
любовь и лимоны,6.354,597,"мелодрама, комедия",2013
стройка,6.326,512,"комедия, приключения",2013
короли танцпола,6.321,4617,"драма, музыка",2013
париж любой ценой,6.319,4144,"комедия",2013
последний рубеж,6.318,30525,"боевик, криминал",2013
джек  покоритель великанов,6.317,48073,"фэнтези, приключения",2013
запах вереска,6.315,1162,"комедия",2013
призрачный патруль,6.314,78152,"фэнтези, боевик, комедия",2013
внутри эми шумер,6.313,665,"комедия",2013
побег с планеты земля,6.312,8804,"мультфильм, фантастика, комедия",2013
камилла клодель 1915,6.307,1021,"драма, биография",2013
юные титаны вперед,6.304,571,"мультфильм, фантастика, боевик",2013
любовь  не картошка,6.302,622,"комедия, мелодрама",2013
рейвенсвуд,6.301,1485,"ужасы, драма",2013
не в моём вкусе,6.292,1003,"драма, мелодрама",2013
я снова я и мама,6.288,2702,"комедия, мелодрама, драма",2013
лютый,6.286,787,"боевик, криминал",2013
влюбленный скорпион,6.285,1517,"триллер, драма, мелодрама",2013
падение олимпа,6.278,49635,"боевик, триллер",2013
незнакомец у озера,6.275,1062,"триллер, драма, мелодрама",2013
папаши,6.273,693,"комедия",2013
индюки назад в будущее,6.269,11208,"мультфильм, фантастика, комедия",2013
иди гоа больше нет,6.267,1104,"комедия, приключения, боевик",2013
